country,contcod,region,year,DEININGER,gini_DS,Dinc_DS,Dhh_DS,Dgross_DS,WIDER,gini_W,Dinc_W,Dhh_W,Dgross_W,sampl_W,enumera_W,incdef_W,refunit_W,LIS,gini_LIS,Dinc_LIS,Dhh_LIS,Dgross_LIS,SEDLAC,gini_SEDLAC,Dinc_SEDLAC,Dhh_SEDLAC,Dgross_SEDLAC,EEUROPE,gini_EE,Dinc_EE,Dhh_EE,Dgross_EE,WYD,gini_WYD,Dinc_WYD,Dhh_WYD,Dgross_WYD,SILC,gini_SILC,Dinc_SILC,Dhh_SILC,Dgross_SILC,POVCAL,gini_POVCAL,Dinc_POVCAL,Dhh_POVCAL,INDIE,gini_INDIE,Dinc_INDIE,Dhh_INDIE,Dgross_INDIE,ALLTHEGINI,Giniall,Di,Dhh,Dg,source_of_data
Angola,AGO,Africa,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19162369,0,0,1,,,,,,,,,,,,,,,,40.20000076,0,0,1,WYD
Angola,AGO,Africa,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Africa,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.12333298,0,0,1,,,,,,,58.64,0,0,,,,,,,58.09999847,0,0,1,WYD
Argentina,ARG,Latin America,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1974,,,,,,,,,,,,,,,,,,,,,34.54000092,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,1,0,1,SEDLAC
Argentina,ARG,Latin America,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1980,,,,,,,,,,,,,,,,,,,,,39.31000137,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,39.29999924,1,0,1,SEDLAC
Argentina,ARG,Latin America,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1986,,,,,,,,,,,,,,,,,,,,,42.16999817,1,0,1,,,,,,,,,,,,,,,,,42.79,1,0,,,,,,,42.20000076,1,0,1,SEDLAC
Argentina,ARG,Latin America,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.28,1,0,,,,,,,45.29999924,1,0,,POVCAL
Argentina,ARG,Latin America,1988,,,,,,,,,,,,,,,,,,,,,45.54999924,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,45.59999847,1,0,1,SEDLAC
Argentina,ARG,Latin America,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20000076,1,0,1,,,,,,,,,,,,,,,,51.20000076,1,0,1,WYD
Argentina,ARG,Latin America,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Latin America,1991,,,,,,,,,,,,,,,,,,,,,46.52000046,1,0,1,,,,,,,,,,,,,,,,,46.61,1,0,,,,,,,46.5,1,0,1,SEDLAC
Argentina,ARG,Latin America,1992,,,,,,,,,,,,,,,,,,,,,45.02999878,1,0,1,,,,,,,49.59999847,1,0,1,,,,,,,45.48,1,0,,,,,,,45,1,0,1,SEDLAC
Argentina,ARG,Latin America,1993,,,,,,,,,,,,,,,,,,,,,44.43000031,1,0,1,,,,,,,,,,,,,,,,,44.89,1,0,,,,,,,44.40000153,1,0,1,SEDLAC
Argentina,ARG,Latin America,1994,,,,,,,,,,,,,,,,,,,,,45.33000183,1,0,1,,,,,,,,,,,,,,,,,45.96,1,0,,,,,,,45.29999924,1,0,1,SEDLAC
Argentina,ARG,Latin America,1995,,,,,,,,,,,,,,,,,,,,,48.13000107,1,0,1,,,,,,,,,,,,,,,,,48.91,1,0,,,,,,,48.09999847,1,0,1,SEDLAC
Argentina,ARG,Latin America,1996,,,,,,,,,,,,,,,,,,,,,48.56000137,1,0,1,,,,,,,,,,,,,,,,,49.52,1,0,,,,,,,48.59999847,1,0,1,SEDLAC
Argentina,ARG,Latin America,1997,,,,,,,,,,,,,,,,,,,,,48.34999847,1,0,1,,,,,,,,,,,,,,,,,49.11,1,0,,,,,,,48.40000153,1,0,1,SEDLAC
Argentina,ARG,Latin America,1998,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,52.40000153,1,0,1,,,,,,,50.74,1,0,,,,,,,52.40000153,1,0,1,WYD
Argentina,ARG,Latin America,1999,,,,,,,,,,,,,,,,,,,,,49.09000015,1,0,1,,,,,,,,,,,,,,,,,49.81,1,0,,,,,,,49.09999847,1,0,1,SEDLAC
Argentina,ARG,Latin America,2000,,,,,,,,,,,,,,,,,,,,,50.43000031,1,0,1,,,,,,,,,,,,,,,,,51.11,1,0,,,,,,,50.40000153,1,0,1,SEDLAC
Argentina,ARG,Latin America,2001,,,,,,,,,,,,,,,,,,,,,52.20999908,1,0,1,,,,,,,50.20000076,1,0,1,,,,,,,53.36,1,0,,,,,,,52.20000076,1,0,1,SEDLAC
Argentina,ARG,Latin America,2002,,,,,,,,,,,,,,,,,,,,,53.25999832,1,0,1,,,,,,,,,,,,,,,,,53.79,1,0,,,,,,,53.29999924,1,0,1,SEDLAC
Argentina,ARG,Latin America,2003,,,,,,,,,,,,,,,,,,,,,52.56000137,1,0,1,,,,,,,,,,,,,,,,,54.72,1,0,,,,,,,52.59999847,1,0,1,SEDLAC
Argentina,ARG,Latin America,2004,,,,,,,,,,,,,,,,,,,,,49.59999847,1,0,1,,,,,,,,,,,,,,,,,50.18,1,0,,,,,,,49.59999847,1,0,1,SEDLAC
Argentina,ARG,Latin America,2005,,,,,,,,,,,,,,,,,,,,,48.84000015,1,0,1,,,,,,,49.76025009,1,0,1,,,,,,,49.28,1,0,,,,,,,48.79999924,1,0,1,SEDLAC
Argentina,ARG,Latin America,2006,,,,,,,,,,,,,,,,,,,,,47.47000122,1,0,1,,,,,,,,,,,,,,,,,47.72,1,0,,,,,,,47.5,1,0,1,SEDLAC
Argentina,ARG,Latin America,2007,,,,,,,,,,,,,,,,,,,,,46.90000153,1,0,1,,,,,,,,,,,,,,,,,47.37,1,0,,,,,,,46.90000153,1,0,1,SEDLAC
Argentina,ARG,Latin America,2008,,,,,,,,,,,,,,,,,,,,,45.93999863,1,0,1,,,,,,,,,,,,,,,,,46.26,1,0,,,,,,,45.90000153,1,0,1,SEDLAC
Argentina,ARG,Latin America,2009,,,,,,,,,,,,,,,,,,,,,44.86000061,1,0,1,,,,,,,,,,,,,,,,,46.13,1,0,,,,,,,44.90000153,1,0,1,SEDLAC
Argentina,ARG,Latin America,2010,,,,,,,,,,,,,,,,,,,,,44.22000122,1,0,1,,,,,,,,,,,,,,,,,44.49,1,0,,,,,,,44.20000076,1,0,1,SEDLAC
Argentina,ARG,Latin America,2011,,,,,,,,,,,,,,,,,,,,,43.13999939,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,43.09999847,1,0,1,SEDLAC
Argentina,ARG,Latin America,2012,,,,,,,,,,,,,,,,,,,,,42.59999847,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,42.59999847,1,0,1,SEDLAC
Armenia,ARM,Eastern Europe,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1988,,,,,,,28,1,0,1,household,person,"income, gross",household per capita,,,,,,,,,,,,,,,,,26.92126656,0,0,0,,,,,,,,,,,,,,,,26.89999962,0,0,0,WYD
Armenia,ARM,Eastern Europe,1989,,39.38999939,1,0,1,,39.38999939,1,0,1,missing,missing,"income, gross",person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.40000153,1,0,1,9
Armenia,ARM,Eastern Europe,1990,,,,,,,26.89999962,1,0,1,household,person,"income, gross",household per capita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89999962,1,0,1,9
Armenia,ARM,Eastern Europe,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,1994,,,,,,,60.59999847,1,0,0,household,person,"income, net",household per capita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.59999847,1,0,0,9
Armenia,ARM,Eastern Europe,1995,,,,,,,62.13999939,1,0,0,household,person,"income, net",household per capita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.09999847,1,0,0,9
Armenia,ARM,Eastern Europe,1996,,,,,,,59.72000122,1,0,0,household,person,"income, net",household per capita,,,,,,,,,,,,45.70000076,0,0,0,,43.09444809,0,0,1,,,,,,,44.42,1,0,,,,,,,45.70000076,0,0,0,ECA
Armenia,ARM,Eastern Europe,1997,,,,,,,43.13999939,1,0,0,household,person,"income, net",household per capita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.09999847,1,0,0,9
Armenia,ARM,Eastern Europe,1998,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,0,0,,,,,,,,,,,,,,,,,,,,,39,0,0,0,ECA
Armenia,ARM,Eastern Europe,1999,,,,,,,,,,,,,,,,,,,,,,,,,,34.97999954,0,0,0,,36.86000061,0,0,1,,,,,,,36.01,0,0,,,,,,,35,0,0,0,ECA
Armenia,ARM,Eastern Europe,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,Eastern Europe,2001,,,,,,,,,,,,,,,,,,,,,,,,,,30.39999962,0,0,0,,,,,,,,,,,,36.22,0,0,,,,,,,30.39999962,0,0,0,ECA
Armenia,ARM,Eastern Europe,2002,,,,,,,,,,,,,,,,,,,,,,,,,,29.60000038,0,0,0,,,,,,,,,,,,35.66,0,0,,,,,,,29.60000038,0,0,0,ECA
Armenia,ARM,Eastern Europe,2003,,,,,,,,,,,,,,,,,,,,,,,,,,26.20000076,0,0,0,,,,,,,,,,,,33.8,0,0,,,,,,,26.20000076,0,0,0,ECA
Armenia,ARM,Eastern Europe,2004,,,,,,,,,,,,,,,,,,,,,,,,,,25.70000076,0,0,0,,25.70000076,0,0,1,,,,,,,37.79,0,0,,,,,,,25.70000076,0,0,0,ECA
Armenia,ARM,Eastern Europe,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.63151932,0,0,1,,,,,,,36.16,0,0,,,,,,,29.60000038,0,0,1,WYD
Armenia,ARM,Eastern Europe,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.84,0,0,,,,,,,32.79999924,0,0,,POVCAL
Armenia,ARM,Eastern Europe,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,0,0,,,,,,,30.20000076,0,0,,POVCAL
Armenia,ARM,Eastern Europe,2008,,,,,,,,,,,,,,,,,,,,,,,,,,26.31809998,0,0,0,,,,,,,,,,,,30.86,0,0,,,,,,,26.29999924,0,0,0,ECA
Australia,AUS,West,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,West,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
